year,month,day,yyyymmdd,date,dayNum,dayOfWeek,isSun,isMon,isTues,isWeds,isThurs,isFri,isSat,dayOfWeekQC,hour,light,isLight,isDark,isTwilight,LightQC,ceilingHeight,visibilityDistance,dewPoint,seaLevelPressure
2012,2,9,20120209,2012-02-09,405,5,0,0,0,0,1,0,0,1,4,Dark,0,1,0,1,1341,12875,10,99999
2012,2,9,20120209,2012-02-09,405,5,0,0,0,0,1,0,0,1,5,Dark,0,1,0,1,1341,16093,0,10214
2012,2,9,20120209,2012-02-09,405,5,0,0,0,0,1,0,0,1,6,Twilight,0,0,1,1,99999,16000,0,10214
2012,2,9,20120209,2012-02-09,405,5,0,0,0,0,1,0,0,1,7,Light,1,0,0,1,1280,16093,-17,10219
2012,2,9,20120209,2012-02-09,405,5,0,0,0,0,1,0,0,1,8,Light,1,0,0,1,22000,16093,-28,10222
2012,2,9,20120209,2012-02-09,405,5,0,0,0,0,1,0,0,1,9,Light,1,0,0,1,22000,16000,-28,10222
2012,2,9,20120209,2012-02-09,405,5,0,0,0,0,1,0,0,1,10,Light,1,0,0,1,22000,16093,-39,10230
2012,2,9,20120209,2012-02-09,405,5,0,0,0,0,1,0,0,1,11,Light,1,0,0,1,22000,16093,-50,10238
2012,2,9,20120209,2012-02-09,405,5,0,0,0,0,1,0,0,1,12,Light,1,0,0,1,22000,16000,-50,10238
2012,2,9,20120209,2012-02-09,405,5,0,0,0,0,1,0,0,1,13,Light,1,0,0,1,22000,16093,-67,10255
2012,2,9,20120209,2012-02-09,405,5,0,0,0,0,1,0,0,1,14,Light,1,0,0,1,22000,16093,-61,10256
2012,2,9,20120209,2012-02-09,405,5,0,0,0,0,1,0,0,1,15,Light,1,0,0,1,22000,16000,-61,10256
2012,2,9,20120209,2012-02-09,405,5,0,0,0,0,1,0,0,1,16,Light,1,0,0,1,22000,16093,-61,10248
2012,2,9,20120209,2012-02-09,405,5,0,0,0,0,1,0,0,1,17,Twilight,0,0,1,1,22000,16093,-61,10240
2012,2,9,20120209,2012-02-09,405,5,0,0,0,0,1,0,0,1,18,Twilight,0,0,1,1,22000,16000,-61,10240
2012,2,9,20120209,2012-02-09,405,5,0,0,0,0,1,0,0,1,19,Dark,0,1,0,1,7620,16093,-61,10231
2012,2,9,20120209,2012-02-09,405,5,0,0,0,0,1,0,0,1,20,Dark,0,1,0,1,7620,16093,-72,10231
2012,2,9,20120209,2012-02-09,405,5,0,0,0,0,1,0,0,1,21,Dark,0,1,0,1,99999,16000,-72,10231
2012,2,9,20120209,2012-02-09,405,5,0,0,0,0,1,0,0,1,22,Dark,0,1,0,1,22000,16093,-83,10229
2012,2,9,20120209,2012-02-09,405,5,0,0,0,0,1,0,0,1,23,Dark,0,1,0,1,6096,16093,-67,10230
2012,2,10,20120210,2012-02-10,406,6,0,0,0,0,0,1,0,1,0,Dark,0,1,0,1,99999,16000,-67,10230
2012,2,10,20120210,2012-02-10,406,6,0,0,0,0,0,1,0,1,1,Dark,0,1,0,1,5791,16093,-22,10230
2012,2,10,20120210,2012-02-10,406,6,0,0,0,0,0,1,0,1,2,Dark,0,1,0,1,5486,16093,-28,10230
2012,2,10,20120210,2012-02-10,406,6,0,0,0,0,0,1,0,1,3,Dark,0,1,0,1,99999,16000,-28,10230
2012,2,10,20120210,2012-02-10,406,6,0,0,0,0,0,1,0,1,4,Dark,0,1,0,1,5182,16093,-17,10228
2012,2,10,20120210,2012-02-10,406,6,0,0,0,0,0,1,0,1,5,Dark,0,1,0,1,5182,16093,-50,10226
2012,2,10,20120210,2012-02-10,406,6,0,0,0,0,0,1,0,1,6,Twilight,0,0,1,1,99999,16000,-50,10226
2012,2,10,20120210,2012-02-10,406,6,0,0,0,0,0,1,0,1,7,Light,1,0,0,1,4267,16093,-44,10217
2012,2,10,20120210,2012-02-10,406,6,0,0,0,0,0,1,0,1,8,Light,1,0,0,1,22000,16093,-61,10217
2012,2,10,20120210,2012-02-10,406,6,0,0,0,0,0,1,0,1,9,Light,1,0,0,1,22000,16000,-61,10217
2012,2,10,20120210,2012-02-10,406,6,0,0,0,0,0,1,0,1,10,Light,1,0,0,1,22000,16093,-61,10219
2012,2,10,20120210,2012-02-10,406,6,0,0,0,0,0,1,0,1,11,Light,1,0,0,1,6096,16093,-56,10218
2012,2,10,20120210,2012-02-10,406,6,0,0,0,0,0,1,0,1,12,Light,1,0,0,1,99999,16000,-56,10218
2012,2,10,20120210,2012-02-10,406,6,0,0,0,0,0,1,0,1,13,Light,1,0,0,1,7620,16093,-56,10221
2012,2,10,20120210,2012-02-10,406,6,0,0,0,0,0,1,0,1,14,Light,1,0,0,1,7620,16093,-61,10221
2012,2,10,20120210,2012-02-10,406,6,0,0,0,0,0,1,0,1,15,Light,1,0,0,1,99999,16000,-61,10221
2012,2,10,20120210,2012-02-10,406,6,0,0,0,0,0,1,0,1,16,Light,1,0,0,1,7620,16093,-56,10201
2012,2,10,20120210,2012-02-10,406,6,0,0,0,0,0,1,0,1,17,Twilight,0,0,1,1,7010,16093,-56,10186
2012,2,10,20120210,2012-02-10,406,6,0,0,0,0,0,1,0,1,18,Twilight,0,0,1,1,99999,16000,-56,10186
2012,2,10,20120210,2012-02-10,406,6,0,0,0,0,0,1,0,1,19,Dark,0,1,0,1,5182,16093,-44,10171
2012,2,10,20120210,2012-02-10,406,6,0,0,0,0,0,1,0,1,20,Dark,0,1,0,1,3048,16093,-39,10168
2012,2,10,20120210,2012-02-10,406,6,0,0,0,0,0,1,0,1,21,Dark,0,1,0,1,99999,16000,-39,10168
2012,2,10,20120210,2012-02-10,406,6,0,0,0,0,0,1,0,1,22,Dark,0,1,0,1,1981,16093,-11,10165
2012,2,10,20120210,2012-02-10,406,6,0,0,0,0,0,1,0,1,23,Dark,0,1,0,1,1676,16093,-6,10161
2012,2,11,20120211,2012-02-11,407,7,0,0,0,0,0,0,1,1,0,Dark,0,1,0,1,99999,16000,-6,10161
2012,2,11,20120211,2012-02-11,407,7,0,0,0,0,0,0,1,1,1,Dark,0,1,0,1,2438,16093,6,10148
2012,2,11,20120211,2012-02-11,407,7,0,0,0,0,0,0,1,1,2,Dark,0,1,0,1,1981,16093,6,10140
2012,2,11,20120211,2012-02-11,407,7,0,0,0,0,0,0,1,1,3,Dark,0,1,0,1,99999,16000,6,10140
2012,2,11,20120211,2012-02-11,407,7,0,0,0,0,0,0,1,1,4,Dark,0,1,0,1,1128,12875,17,10131
2012,2,11,20120211,2012-02-11,407,7,0,0,0,0,0,0,1,1,5,Dark,0,1,0,1,1128,12875,11,10123
2012,2,11,20120211,2012-02-11,407,7,0,0,0,0,0,0,1,1,6,Twilight,0,0,1,1,99999,12000,11,10123
2012,2,11,20120211,2012-02-11,407,7,0,0,0,0,0,0,1,1,7,Light,1,0,0,1,732,8047,20,99999
2012,2,11,20120211,2012-02-11,407,7,0,0,0,0,0,0,1,1,8,Light,1,0,0,1,274,8047,10,99999
2012,2,11,20120211,2012-02-11,407,7,0,0,0,0,0,0,1,1,9,Light,1,0,0,1,99999,8000,11,10105
2012,2,11,20120211,2012-02-11,407,7,0,0,0,0,0,0,1,1,10,Light,1,0,0,1,213,8047,10,99999
2012,2,11,20120211,2012-02-11,407,7,0,0,0,0,0,0,1,1,11,Light,1,0,0,1,305,8047,10,99999
2012,2,11,20120211,2012-02-11,407,7,0,0,0,0,0,0,1,1,12,Light,1,0,0,1,99999,11000,6,10091
2012,2,11,20120211,2012-02-11,407,7,0,0,0,0,0,0,1,1,13,Light,1,0,0,1,1433,9656,10,99999
2012,2,11,20120211,2012-02-11,407,7,0,0,0,0,0,0,1,1,14,Light,1,0,0,1,335,11265,10,99999
2012,2,11,20120211,2012-02-11,407,7,0,0,0,0,0,0,1,1,15,Light,1,0,0,1,99999,14000,6,10088
2012,2,11,20120211,2012-02-11,407,7,0,0,0,0,0,0,1,1,16,Light,1,0,0,1,610,16093,6,10072
2012,2,11,20120211,2012-02-11,407,7,0,0,0,0,0,0,1,1,17,Twilight,0,0,1,1,1524,16093,10,99999
2012,2,11,20120211,2012-02-11,407,7,0,0,0,0,0,0,1,1,18,Twilight,0,0,1,1,99999,16000,6,10058
2012,2,11,20120211,2012-02-11,407,7,0,0,0,0,0,0,1,1,19,Dark,0,1,0,1,762,16093,-10,99999
2012,2,11,20120211,2012-02-11,407,7,0,0,0,0,0,0,1,1,20,Dark,0,1,0,1,1067,3219,-20,99999
2012,2,11,20120211,2012-02-11,407,7,0,0,0,0,0,0,1,1,21,Dark,0,1,0,1,99999,8000,-22,10054
2012,2,11,20120211,2012-02-11,407,7,0,0,0,0,0,0,1,1,22,Dark,0,1,0,1,2743,16093,-111,10078
2012,2,11,20120211,2012-02-11,407,7,0,0,0,0,0,0,1,1,23,Dark,0,1,0,1,2591,16093,-117,10089
2012,2,12,20120212,2012-02-12,408,1,1,0,0,0,0,0,0,1,0,Dark,0,1,0,1,99999,16000,-117,10089
2012,2,12,20120212,2012-02-12,408,1,1,0,0,0,0,0,0,1,1,Dark,0,1,0,1,1829,16093,-139,10103
2012,2,12,20120212,2012-02-12,408,1,1,0,0,0,0,0,0,1,2,Dark,0,1,0,1,1829,14484,-117,10109
2012,2,12,20120212,2012-02-12,408,1,1,0,0,0,0,0,0,1,3,Dark,0,1,0,1,99999,14000,-117,10109
2012,2,12,20120212,2012-02-12,408,1,1,0,0,0,0,0,0,1,4,Dark,0,1,0,1,701,4023,-90,99999
2012,2,12,20120212,2012-02-12,408,1,1,0,0,0,0,0,0,1,5,Dark,0,1,0,1,488,2816,-80,99999
2012,2,12,20120212,2012-02-12,408,1,1,0,0,0,0,0,0,1,6,Twilight,0,0,1,1,99999,4800,-89,10134
2012,2,12,20120212,2012-02-12,408,1,1,0,0,0,0,0,0,1,7,Light,1,0,0,1,3658,16093,-139,10154
2012,2,12,20120212,2012-02-12,408,1,1,0,0,0,0,0,0,1,8,Light,1,0,0,1,22000,16093,-128,10164
2012,2,12,20120212,2012-02-12,408,1,1,0,0,0,0,0,0,1,9,Light,1,0,0,1,22000,16000,-128,10164
2012,2,12,20120212,2012-02-12,408,1,1,0,0,0,0,0,0,1,10,Light,1,0,0,1,22000,16093,-128,10180
2012,2,12,20120212,2012-02-12,408,1,1,0,0,0,0,0,0,1,11,Light,1,0,0,1,22000,16093,-133,10183
2012,2,12,20120212,2012-02-12,408,1,1,0,0,0,0,0,0,1,12,Light,1,0,0,1,22000,16000,-133,10183
2012,2,12,20120212,2012-02-12,408,1,1,0,0,0,0,0,0,1,13,Light,1,0,0,1,7620,16093,-139,10191
2012,2,12,20120212,2012-02-12,408,1,1,0,0,0,0,0,0,1,14,Light,1,0,0,1,7620,16093,-139,10193
2012,2,12,20120212,2012-02-12,408,1,1,0,0,0,0,0,0,1,15,Light,1,0,0,1,99999,16000,-139,10193
2012,2,12,20120212,2012-02-12,408,1,1,0,0,0,0,0,0,1,16,Light,1,0,0,1,4267,16093,-133,10194
2012,2,12,20120212,2012-02-12,408,1,1,0,0,0,0,0,0,1,17,Twilight,0,0,1,1,1676,16093,-130,99999
2012,2,12,20120212,2012-02-12,408,1,1,0,0,0,0,0,0,1,18,Twilight,0,0,1,1,99999,16000,-133,10191
2012,2,12,20120212,2012-02-12,408,1,1,0,0,0,0,0,0,1,19,Dark,0,1,0,1,1981,16093,-133,10185
2012,2,12,20120212,2012-02-12,408,1,1,0,0,0,0,0,0,1,20,Dark,0,1,0,1,1676,16093,-133,10184
2012,2,12,20120212,2012-02-12,408,1,1,0,0,0,0,0,0,1,21,Dark,0,1,0,1,99999,16000,-133,10184
2012,2,12,20120212,2012-02-12,408,1,1,0,0,0,0,0,0,1,22,Dark,0,1,0,1,22000,16093,-128,10190
2012,2,12,20120212,2012-02-12,408,1,1,0,0,0,0,0,0,1,23,Dark,0,1,0,1,22000,16093,-128,10201
2012,2,13,20120213,2012-02-13,409,2,0,1,0,0,0,0,0,1,0,Dark,0,1,0,1,22000,16000,-128,10201
2012,2,13,20120213,2012-02-13,409,2,0,1,0,0,0,0,0,1,1,Dark,0,1,0,1,22000,16093,-128,10210
2012,2,13,20120213,2012-02-13,409,2,0,1,0,0,0,0,0,1,2,Dark,0,1,0,1,22000,16093,-128,10214
2012,2,13,20120213,2012-02-13,409,2,0,1,0,0,0,0,0,1,3,Dark,0,1,0,1,22000,16000,-128,10214
2012,2,13,20120213,2012-02-13,409,2,0,1,0,0,0,0,0,1,4,Dark,0,1,0,1,22000,16093,-117,10213
2012,2,13,20120213,2012-02-13,409,2,0,1,0,0,0,0,0,1,5,Dark,0,1,0,1,22000,16093,-117,10212
2012,2,13,20120213,2012-02-13,409,2,0,1,0,0,0,0,0,1,6,Twilight,0,0,1,1,22000,16000,-117,10212
2012,2,13,20120213,2012-02-13,409,2,0,1,0,0,0,0,0,1,7,Light,1,0,0,1,22000,16093,-111,10215
2012,2,13,20120213,2012-02-13,409,2,0,1,0,0,0,0,0,1,8,Light,1,0,0,1,22000,16093,-106,10217
2012,2,13,20120213,2012-02-13,409,2,0,1,0,0,0,0,0,1,9,Light,1,0,0,1,22000,16000,-106,10217
2012,2,13,20120213,2012-02-13,409,2,0,1,0,0,0,0,0,1,10,Light,1,0,0,1,22000,16093,-122,10225
2012,2,13,20120213,2012-02-13,409,2,0,1,0,0,0,0,0,1,11,Light,1,0,0,1,22000,16093,-122,10227
2012,2,13,20120213,2012-02-13,409,2,0,1,0,0,0,0,0,1,12,Light,1,0,0,1,22000,16000,-122,10227
2012,2,13,20120213,2012-02-13,409,2,0,1,0,0,0,0,0,1,13,Light,1,0,0,1,22000,16093,-106,10227
2012,2,13,20120213,2012-02-13,409,2,0,1,0,0,0,0,0,1,14,Light,1,0,0,1,22000,16093,-111,10226
2012,2,13,20120213,2012-02-13,409,2,0,1,0,0,0,0,0,1,15,Light,1,0,0,1,22000,16000,-111,10226
2012,2,13,20120213,2012-02-13,409,2,0,1,0,0,0,0,0,1,16,Light,1,0,0,1,22000,16093,-128,10218
2012,2,13,20120213,2012-02-13,409,2,0,1,0,0,0,0,0,1,17,Twilight,0,0,1,1,22000,16093,-122,10205
2012,2,13,20120213,2012-02-13,409,2,0,1,0,0,0,0,0,1,18,Twilight,0,0,1,1,22000,16000,-122,10205
2012,2,13,20120213,2012-02-13,409,2,0,1,0,0,0,0,0,1,19,Dark,0,1,0,1,22000,16093,-111,10192
2012,2,13,20120213,2012-02-13,409,2,0,1,0,0,0,0,0,1,20,Dark,0,1,0,1,22000,16093,-106,10192
2012,2,13,20120213,2012-02-13,409,2,0,1,0,0,0,0,0,1,21,Dark,0,1,0,1,22000,16000,-106,10192
2012,2,13,20120213,2012-02-13,409,2,0,1,0,0,0,0,0,1,22,Dark,0,1,0,1,6096,16093,-106,10194
2012,2,13,20120213,2012-02-13,409,2,0,1,0,0,0,0,0,1,23,Dark,0,1,0,1,6096,16093,-56,10195
2012,2,14,20120214,2012-02-14,410,3,0,0,1,0,0,0,0,1,0,Dark,0,1,0,1,99999,16000,-56,10195
2012,2,14,20120214,2012-02-14,410,3,0,0,1,0,0,0,0,1,1,Dark,0,1,0,1,6096,16093,-39,10191
2012,2,14,20120214,2012-02-14,410,3,0,0,1,0,0,0,0,1,2,Dark,0,1,0,1,6096,16093,-72,10190
2012,2,14,20120214,2012-02-14,410,3,0,0,1,0,0,0,0,1,3,Dark,0,1,0,1,99999,16000,-72,10190
2012,2,14,20120214,2012-02-14,410,3,0,0,1,0,0,0,0,1,4,Dark,0,1,0,1,3962,16093,-44,10193
2012,2,14,20120214,2012-02-14,410,3,0,0,1,0,0,0,0,1,5,Dark,0,1,0,1,3962,16093,-67,10193
2012,2,14,20120214,2012-02-14,410,3,0,0,1,0,0,0,0,1,6,Twilight,0,0,1,1,99999,16000,-67,10193
2012,2,14,20120214,2012-02-14,410,3,0,0,1,0,0,0,0,1,7,Light,1,0,0,1,2896,16093,-22,10187
2012,2,14,20120214,2012-02-14,410,3,0,0,1,0,0,0,0,1,8,Light,1,0,0,1,2896,16093,-17,10186
2012,2,14,20120214,2012-02-14,410,3,0,0,1,0,0,0,0,1,9,Light,1,0,0,1,99999,16000,-17,10186
2012,2,14,20120214,2012-02-14,410,3,0,0,1,0,0,0,0,1,10,Light,1,0,0,1,2743,16093,-39,10185
2012,2,14,20120214,2012-02-14,410,3,0,0,1,0,0,0,0,1,11,Light,1,0,0,1,2743,16093,-17,10186
2012,2,14,20120214,2012-02-14,410,3,0,0,1,0,0,0,0,1,12,Light,1,0,0,1,99999,16000,-17,10186
2012,2,14,20120214,2012-02-14,410,3,0,0,1,0,0,0,0,1,13,Light,1,0,0,1,2896,16093,-33,10193
2012,2,14,20120214,2012-02-14,410,3,0,0,1,0,0,0,0,1,14,Light,1,0,0,1,2896,16093,-50,10189
2012,2,14,20120214,2012-02-14,410,3,0,0,1,0,0,0,0,1,15,Light,1,0,0,1,99999,16000,-50,10189
2012,2,14,20120214,2012-02-14,410,3,0,0,1,0,0,0,0,1,16,Light,1,0,0,1,4572,16093,-44,10173
2012,2,14,20120214,2012-02-14,410,3,0,0,1,0,0,0,0,1,17,Twilight,0,0,1,1,22000,16093,-22,10157
2012,2,14,20120214,2012-02-14,410,3,0,0,1,0,0,0,0,1,18,Twilight,0,0,1,1,22000,16000,-22,10157
2012,2,14,20120214,2012-02-14,410,3,0,0,1,0,0,0,0,1,19,Dark,0,1,0,1,3658,16093,-20,99999
2012,2,14,20120214,2012-02-14,410,3,0,0,1,0,0,0,0,1,20,Dark,0,1,0,1,2743,16093,-22,10144
2012,2,14,20120214,2012-02-14,410,3,0,0,1,0,0,0,0,1,21,Dark,0,1,0,1,99999,16000,-22,10144
2012,2,14,20120214,2012-02-14,410,3,0,0,1,0,0,0,0,1,22,Dark,0,1,0,1,1829,16093,-11,10150
2012,2,14,20120214,2012-02-14,410,3,0,0,1,0,0,0,0,1,23,Dark,0,1,0,1,1829,16093,-11,10156
2012,2,15,20120215,2012-02-15,411,4,0,0,0,1,0,0,0,1,0,Dark,0,1,0,1,99999,16000,-11,10156
2012,2,15,20120215,2012-02-15,411,4,0,0,0,1,0,0,0,1,1,Dark,0,1,0,1,2438,16093,-11,10158
2012,2,15,20120215,2012-02-15,411,4,0,0,0,1,0,0,0,1,2,Dark,0,1,0,1,3353,16093,-11,10160
2012,2,15,20120215,2012-02-15,411,4,0,0,0,1,0,0,0,1,3,Dark,0,1,0,1,99999,16000,-11,10160
2012,2,15,20120215,2012-02-15,411,4,0,0,0,1,0,0,0,1,4,Dark,0,1,0,1,3048,16093,-11,10163
2012,2,15,20120215,2012-02-15,411,4,0,0,0,1,0,0,0,1,5,Dark,0,1,0,1,2591,16093,-6,10166
2012,2,15,20120215,2012-02-15,411,4,0,0,0,1,0,0,0,1,6,Twilight,0,0,1,1,99999,16000,-6,10166
2012,2,15,20120215,2012-02-15,411,4,0,0,0,1,0,0,0,1,7,Light,1,0,0,1,2286,16093,6,10179
2012,2,15,20120215,2012-02-15,411,4,0,0,0,1,0,0,0,1,8,Light,1,0,0,1,6096,16093,0,10186
2012,2,15,20120215,2012-02-15,411,4,0,0,0,1,0,0,0,1,9,Light,1,0,0,1,99999,16000,0,10186
2012,2,15,20120215,2012-02-15,411,4,0,0,0,1,0,0,0,1,10,Light,1,0,0,1,2134,16093,0,10200
2012,2,15,20120215,2012-02-15,411,4,0,0,0,1,0,0,0,1,11,Light,1,0,0,1,4267,16093,0,10212
2012,2,15,20120215,2012-02-15,411,4,0,0,0,1,0,0,0,1,12,Light,1,0,0,1,99999,16000,0,10212
2012,2,15,20120215,2012-02-15,411,4,0,0,0,1,0,0,0,1,13,Light,1,0,0,1,22000,16093,0,10233
2012,2,15,20120215,2012-02-15,411,4,0,0,0,1,0,0,0,1,14,Light,1,0,0,1,7620,16093,0,10240
2012,2,15,20120215,2012-02-15,411,4,0,0,0,1,0,0,0,1,15,Light,1,0,0,1,99999,16000,0,10240
2012,2,15,20120215,2012-02-15,411,4,0,0,0,1,0,0,0,1,16,Light,1,0,0,1,22000,16093,-11,10244
2012,2,15,20120215,2012-02-15,411,4,0,0,0,1,0,0,0,1,17,Light,1,0,0,1,22000,16093,-6,10241
2012,2,15,20120215,2012-02-15,411,4,0,0,0,1,0,0,0,1,18,Twilight,0,0,1,1,22000,16000,-6,10241
2012,2,15,20120215,2012-02-15,411,4,0,0,0,1,0,0,0,1,19,Dark,0,1,0,1,22000,16093,-11,10238
2012,2,15,20120215,2012-02-15,411,4,0,0,0,1,0,0,0,1,20,Dark,0,1,0,1,7620,16093,-17,10240
2012,2,15,20120215,2012-02-15,411,4,0,0,0,1,0,0,0,1,21,Dark,0,1,0,1,99999,16000,-17,10240
2012,2,15,20120215,2012-02-15,411,4,0,0,0,1,0,0,0,1,22,Dark,0,1,0,1,22000,16093,-22,10252
2012,2,15,20120215,2012-02-15,411,4,0,0,0,1,0,0,0,1,23,Dark,0,1,0,1,22000,16093,-17,10253
2012,2,16,20120216,2012-02-16,412,5,0,0,0,0,1,0,0,1,0,Dark,0,1,0,1,22000,16000,-17,10253
2012,2,16,20120216,2012-02-16,412,5,0,0,0,0,1,0,0,1,1,Dark,0,1,0,1,22000,16093,-22,10257
2012,2,16,20120216,2012-02-16,412,5,0,0,0,0,1,0,0,1,2,Dark,0,1,0,1,22000,16093,-11,10262
2012,2,16,20120216,2012-02-16,412,5,0,0,0,0,1,0,0,1,3,Dark,0,1,0,1,22000,16000,-11,10262
2012,2,16,20120216,2012-02-16,412,5,0,0,0,0,1,0,0,1,4,Dark,0,1,0,1,5182,16093,11,10264
2012,2,16,20120216,2012-02-16,412,5,0,0,0,0,1,0,0,1,5,Dark,0,1,0,1,4572,16093,6,10263
2012,2,16,20120216,2012-02-16,412,5,0,0,0,0,1,0,0,1,6,Twilight,0,0,1,1,99999,16000,6,10263
2012,2,16,20120216,2012-02-16,412,5,0,0,0,0,1,0,0,1,7,Light,1,0,0,1,2743,16093,0,10256
2012,2,16,20120216,2012-02-16,412,5,0,0,0,0,1,0,0,1,8,Light,1,0,0,1,2438,16093,10,99999
2012,2,16,20120216,2012-02-16,412,5,0,0,0,0,1,0,0,1,9,Light,1,0,0,1,99999,16000,11,10252
2012,2,16,20120216,2012-02-16,412,5,0,0,0,0,1,0,0,1,10,Light,1,0,0,1,2743,16093,6,10243
2012,2,16,20120216,2012-02-16,412,5,0,0,0,0,1,0,0,1,11,Light,1,0,0,1,3353,16093,11,10244
2012,2,16,20120216,2012-02-16,412,5,0,0,0,0,1,0,0,1,12,Light,1,0,0,1,99999,16000,11,10244
2012,2,16,20120216,2012-02-16,412,5,0,0,0,0,1,0,0,1,13,Light,1,0,0,1,2743,16093,17,10245
2012,2,16,20120216,2012-02-16,412,5,0,0,0,0,1,0,0,1,14,Light,1,0,0,1,1981,16093,20,99999
2012,2,16,20120216,2012-02-16,412,5,0,0,0,0,1,0,0,1,15,Light,1,0,0,1,99999,14000,22,10238
2012,2,16,20120216,2012-02-16,412,5,0,0,0,0,1,0,0,1,16,Light,1,0,0,1,1829,16093,33,10226
2012,2,16,20120216,2012-02-16,412,5,0,0,0,0,1,0,0,1,17,Light,1,0,0,1,1280,11265,44,10213
2012,2,16,20120216,2012-02-16,412,5,0,0,0,0,1,0,0,1,18,Twilight,0,0,1,1,99999,11000,44,10213
2012,2,16,20120216,2012-02-16,412,5,0,0,0,0,1,0,0,1,19,Dark,0,1,0,1,1524,14484,50,10194
2012,2,16,20120216,2012-02-16,412,5,0,0,0,0,1,0,0,1,20,Dark,0,1,0,1,1524,11265,56,10193
2012,2,16,20120216,2012-02-16,412,5,0,0,0,0,1,0,0,1,21,Dark,0,1,0,1,99999,11000,56,10193
2012,2,16,20120216,2012-02-16,412,5,0,0,0,0,1,0,0,1,22,Dark,0,1,0,1,1036,12875,50,10181
2012,2,16,20120216,2012-02-16,412,5,0,0,0,0,1,0,0,1,23,Dark,0,1,0,1,1036,16093,50,10184
2012,2,17,20120217,2012-02-17,413,6,0,0,0,0,0,1,0,1,0,Dark,0,1,0,1,99999,16000,50,10184
2012,2,17,20120217,2012-02-17,413,6,0,0,0,0,0,1,0,1,1,Dark,0,1,0,1,1524,12875,44,10176
2012,2,17,20120217,2012-02-17,413,6,0,0,0,0,0,1,0,1,2,Dark,0,1,0,1,1524,14484,44,10171
2012,2,17,20120217,2012-02-17,413,6,0,0,0,0,0,1,0,1,3,Dark,0,1,0,1,99999,14000,44,10171
2012,2,17,20120217,2012-02-17,413,6,0,0,0,0,0,1,0,1,4,Dark,0,1,0,1,1280,6437,50,10169
2012,2,17,20120217,2012-02-17,413,6,0,0,0,0,0,1,0,1,5,Dark,0,1,0,1,1981,6437,40,99999
2012,2,17,20120217,2012-02-17,413,6,0,0,0,0,0,1,0,1,6,Twilight,0,0,1,1,213,4023,40,10163
2012,2,17,20120217,2012-02-17,413,6,0,0,0,0,0,1,0,1,7,Light,1,0,0,1,61,402,40,99999
2012,2,17,20120217,2012-02-17,413,6,0,0,0,0,0,1,0,1,8,Light,1,0,0,1,61,402,40,99999
2012,2,17,20120217,2012-02-17,413,6,0,0,0,0,0,1,0,1,9,Light,1,0,0,1,30,400,44,10164
2012,2,17,20120217,2012-02-17,413,6,0,0,0,0,0,1,0,1,10,Light,1,0,0,1,61,402,40,99999
2012,2,17,20120217,2012-02-17,413,6,0,0,0,0,0,1,0,1,11,Light,1,0,0,1,61,1207,40,99999
2012,2,17,20120217,2012-02-17,413,6,0,0,0,0,0,1,0,1,12,Light,1,0,0,1,99999,3200,39,10187
2012,2,17,20120217,2012-02-17,413,6,0,0,0,0,0,1,0,1,13,Light,1,0,0,1,7010,16093,40,99999
2012,2,17,20120217,2012-02-17,413,6,0,0,0,0,0,1,0,1,14,Light,1,0,0,1,7620,16093,17,10192
2012,2,17,20120217,2012-02-17,413,6,0,0,0,0,0,1,0,1,15,Light,1,0,0,1,99999,16000,17,10192
2012,2,17,20120217,2012-02-17,413,6,0,0,0,0,0,1,0,1,16,Light,1,0,0,1,22000,16093,-11,10192
2012,2,17,20120217,2012-02-17,413,6,0,0,0,0,0,1,0,1,17,Light,1,0,0,1,7010,16093,-28,10184
2012,2,17,20120217,2012-02-17,413,6,0,0,0,0,0,1,0,1,18,Twilight,0,0,1,1,99999,16000,-28,10184
2012,2,17,20120217,2012-02-17,413,6,0,0,0,0,0,1,0,1,19,Dark,0,1,0,1,6401,16093,-39,10178
2012,2,17,20120217,2012-02-17,413,6,0,0,0,0,0,1,0,1,20,Dark,0,1,0,1,22000,16093,-44,10178
2012,2,17,20120217,2012-02-17,413,6,0,0,0,0,0,1,0,1,21,Dark,0,1,0,1,22000,16000,-44,10178
2012,2,17,20120217,2012-02-17,413,6,0,0,0,0,0,1,0,1,22,Dark,0,1,0,1,22000,16093,-44,10182
2012,2,17,20120217,2012-02-17,413,6,0,0,0,0,0,1,0,1,23,Dark,0,1,0,1,22000,16093,-44,10187
2012,2,18,20120218,2012-02-18,414,7,0,0,0,0,0,0,1,1,0,Dark,0,1,0,1,22000,16000,-44,10187
2012,2,18,20120218,2012-02-18,414,7,0,0,0,0,0,0,1,1,1,Dark,0,1,0,1,22000,16093,-39,10194
2012,2,18,20120218,2012-02-18,414,7,0,0,0,0,0,0,1,1,2,Dark,0,1,0,1,22000,16093,-39,10195
2012,2,18,20120218,2012-02-18,414,7,0,0,0,0,0,0,1,1,3,Dark,0,1,0,1,22000,16000,-39,10195
2012,2,18,20120218,2012-02-18,414,7,0,0,0,0,0,0,1,1,4,Dark,0,1,0,1,22000,16093,-33,10191
2012,2,18,20120218,2012-02-18,414,7,0,0,0,0,0,0,1,1,5,Dark,0,1,0,1,7620,16093,-11,10195
2012,2,18,20120218,2012-02-18,414,7,0,0,0,0,0,0,1,1,6,Twilight,0,0,1,1,99999,16000,-11,10195
